flow_id,src_ip,src_port,dst_ip,dst_port,protocol,bytes_sent,bytes_received,packets_sent,packets_received,duration_sec,is_internal_traffic,user_agent,url,attack_type,label
FLOW-102141,192.168.10.40,13503,192.168.10.12,102,UDP,2276,2272,31,20,11.072,1,SCADA-Client/3.2,,Benign,0
FLOW-102142,172.16.5.108,61081,192.168.10.55,102,TCP,2716,4420,18,36,11.633,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102143,172.16.5.101,9271,192.168.10.12,102,TCP,2532,11298,22,108,3.507,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-102144,172.16.5.210,32041,192.168.10.40,443,TCP,3300,560,33,3,11.456,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-102145,198.51.100.22,13896,10.0.1.25,443,TCP,91,22,1,1,2.946,0,Masscan/1.3,/,Port-Scan,1
FLOW-102146,198.51.100.89,24238,10.0.1.25,21,TCP,98,47,1,1,10.432,0,Masscan/1.3,,Port-Scan,1
FLOW-102147,192.168.10.15,22232,10.0.1.5,502,TCP,2967,10353,36,79,4.374,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102148,185.220.101.5,6137,10.0.1.5,3306,TCP,97,3,1,1,10.99,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-102149,185.220.101.5,9403,192.168.10.55,445,TCP,1584,667,21,5,7.63,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-102150,192.168.10.55,31621,192.168.10.40,4840,TCP,758,7404,9,56,11.26,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102151,198.51.100.22,5230,10.0.1.25,445,TCP,991,504,11,4,6.856,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-102152,192.168.10.55,59987,192.168.10.40,4840,TCP,925,11869,8,164,5.663,1,Edge/120.0,/historian/view,Benign,0
FLOW-102153,192.168.10.15,54441,10.0.1.25,80,TCP,1495,3854,15,36,10.593,1,Edge/120.0,/historian/view,Benign,0
FLOW-102154,198.51.100.89,10835,192.168.10.55,3389,TCP,1419,699,11,5,7.005,0,paramiko/3.4,/,Brute-Force,1
FLOW-102155,198.51.100.22,26536,10.0.1.25,22,TCP,88,26,1,1,8.571,0,Unknown,/,Port-Scan,1
FLOW-102156,203.0.113.45,61537,192.168.10.55,443,TCP,3918,5831,41,62,2.788,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102157,172.16.5.101,60392,10.0.1.5,4840,TCP,2530,10857,28,152,8.656,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-102158,192.168.10.55,36519,10.0.1.5,80,TCP,2480,9750,18,110,10.885,1,Mozilla/5.0,,Benign,0
FLOW-102159,192.168.10.40,23638,10.0.1.5,443,UDP,2776,7120,33,87,9.014,1,Edge/120.0,/historian/view,Benign,0
FLOW-102160,172.16.5.210,26776,192.168.10.15,102,TCP,2103,1376,23,15,9.214,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-102161,192.168.10.55,27415,10.0.1.5,102,UDP,2034,3275,25,44,1.397,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102162,185.220.101.5,21720,10.0.1.10,1433,TCP,2333,5489,38,54,2.369,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-102163,172.16.5.210,26108,10.0.1.10,4840,TCP,1248,5706,11,68,6.184,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-102164,172.16.5.210,50235,10.0.1.25,102,TCP,3303,2632,46,23,3.197,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102165,198.51.100.22,54278,192.168.10.15,80,TCP,47,37,1,1,7.14,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-102166,45.33.32.156,11224,192.168.10.40,22,TCP,83,16,1,1,4.108,0,zgrab/0.x,/login,Port-Scan,1
FLOW-102167,192.168.10.40,55096,10.0.1.10,4840,TCP,1591,7692,23,87,1.412,1,Edge/120.0,,Benign,0
FLOW-102168,172.16.5.102,50617,10.0.1.10,502,TCP,405,10014,3,91,11.548,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102169,45.33.32.156,53034,192.168.10.40,1433,TCP,4027,6436,34,68,12.487,0,python-requests/2.31.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-102170,194.26.29.112,57881,10.0.1.25,23,TCP,96,58,1,1,9.59,0,Masscan/1.3,/,Port-Scan,1
FLOW-102171,198.51.100.89,44046,10.0.1.25,3389,TCP,371,615,3,7,6.857,0,Unknown,/cgi-bin/test,Brute-Force,1
FLOW-102172,198.51.100.89,57505,10.0.1.25,23,TCP,71,4,1,1,3.094,0,Masscan/1.3,,Port-Scan,1
FLOW-102173,172.16.5.108,40824,192.168.10.40,443,TCP,916,5415,8,36,7.9,1,Edge/120.0,,Benign,0
FLOW-102174,198.51.100.89,30092,10.0.1.25,21,TCP,107,45,1,1,9.026,0,Masscan/1.3,/login,Port-Scan,1
FLOW-102175,192.168.10.55,28074,192.168.10.12,443,UDP,254,5335,4,84,11.549,1,Edge/120.0,,Benign,0
FLOW-102176,45.33.32.156,4042,10.0.1.25,1433,TCP,120,30,1,1,11.581,0,zgrab/0.x,/login,Port-Scan,1
FLOW-102177,192.168.10.55,44742,192.168.10.12,80,TCP,2008,6413,17,105,10.319,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-102178,185.220.101.5,59051,10.0.1.10,8080,TCP,868,7567,11,71,0.624,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-102179,192.168.10.55,47754,10.0.1.10,102,TCP,2820,7744,19,75,2.392,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102180,192.168.10.12,23573,192.168.10.40,4840,TCP,2656,7665,21,51,11.238,1,SCADA-Client/3.2,,Benign,0
FLOW-102181,192.168.10.40,9867,192.168.10.40,502,UDP,2620,3664,22,31,8.681,1,SCADA-Client/3.2,,Benign,0
FLOW-102182,172.16.5.210,49424,192.168.10.55,4840,UDP,2204,2579,27,31,0.432,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102183,198.51.100.22,20709,192.168.10.15,21,TCP,72,34,1,1,3.741,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-102184,172.16.5.102,57706,10.0.1.5,102,TCP,3000,11392,44,100,11.292,1,Mozilla/5.0,,Benign,0
FLOW-102185,198.51.100.22,48758,192.168.10.15,1433,TCP,67,36,1,1,6.985,0,Nmap/7.94,/,Port-Scan,1
FLOW-102186,198.51.100.89,24872,10.0.1.25,80,TCP,1008,7706,7,64,9.231,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102187,172.16.5.101,7747,192.168.10.40,4840,TCP,3184,8125,36,84,5.412,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102188,198.51.100.89,16933,192.168.10.55,4840,TCP,5711,396,38,6,4.924,0,Custom-POC/1.0,,Exploit-Attempt,1
FLOW-102189,45.33.32.156,35940,192.168.10.55,8080,TCP,71,53,1,1,4.732,0,Masscan/1.3,,Port-Scan,1
FLOW-102190,45.33.32.156,14836,192.168.10.40,21,TCP,107,34,1,1,10.117,0,Nmap/7.94,/,Port-Scan,1
FLOW-102191,192.168.10.12,14136,192.168.10.12,102,TCP,524,5238,3,34,9.308,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-102192,198.51.100.89,57502,192.168.10.15,502,TCP,75,52,1,1,9.176,0,Nmap/7.94,/login,Port-Scan,1
FLOW-102193,45.33.32.156,17490,192.168.10.40,443,TCP,2916,3868,48,32,4.423,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102194,185.220.101.5,25756,192.168.10.55,1433,TCP,2246,5759,18,55,2.262,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102195,172.16.5.101,17119,192.168.10.12,443,TCP,1718,11835,26,114,2.993,1,Mozilla/5.0,,Benign,0
FLOW-102196,185.220.101.5,8501,192.168.10.12,445,TCP,4438,1072,32,9,6.131,0,curl/8.4.0,/login,Exploit-Attempt,1
FLOW-102197,45.33.32.156,35558,10.0.1.5,3306,TCP,114,55,1,1,5.569,0,Nmap/7.94,/login,Port-Scan,1
FLOW-102198,45.33.32.156,17165,10.0.1.10,21,TCP,396,613,3,4,5.86,0,Unknown,,Brute-Force,1
FLOW-102199,194.26.29.112,58500,192.168.10.55,443,TCP,42,21,1,1,0.833,0,zgrab/0.x,/login,Port-Scan,1
FLOW-102200,203.0.113.45,13638,192.168.10.55,4840,TCP,2395,380,38,5,7.22,0,curl/8.4.0,/,Exploit-Attempt,1
FLOW-102201,172.16.5.210,7031,10.0.1.25,102,UDP,2282,4985,18,35,6.313,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-102202,194.26.29.112,44196,192.168.10.40,3306,TCP,1014,5111,7,61,7.572,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102203,45.33.32.156,62725,10.0.1.5,8080,TCP,2373,3547,19,25,5.954,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-102204,172.16.5.101,15570,10.0.1.5,502,TCP,253,4525,2,46,1.572,1,Mozilla/5.0,,Benign,0
FLOW-102205,192.168.10.15,56313,192.168.10.12,4840,TCP,2156,6257,32,75,5.373,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-102206,45.33.32.156,4644,192.168.10.12,8080,TCP,95,54,1,1,12.218,0,Masscan/1.3,/,Port-Scan,1
FLOW-102207,45.33.32.156,65252,10.0.1.10,3389,TCP,938,796,11,7,9.428,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-102208,45.33.32.156,35098,192.168.10.15,23,TCP,94,33,1,1,3.9,0,Nmap/7.94,,Port-Scan,1
FLOW-102209,203.0.113.45,65036,10.0.1.25,3306,TCP,95,53,1,1,9.163,0,zgrab/0.x,,Port-Scan,1
FLOW-102210,185.220.101.5,46146,192.168.10.15,4840,TCP,6112,624,73,7,10.892,0,Metasploit/6.3,/cgi-bin/test,Exploit-Attempt,1
FLOW-102211,192.168.10.15,59304,10.0.1.10,4840,TCP,829,5660,5,78,5.823,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102212,172.16.5.108,53710,192.168.10.12,443,TCP,984,8677,9,74,10.438,1,Edge/120.0,,Benign,0
FLOW-102213,172.16.5.108,42128,192.168.10.55,102,UDP,3300,3044,22,31,7.912,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102214,172.16.5.101,39366,192.168.10.15,80,UDP,3497,4360,40,55,11.023,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102215,203.0.113.45,57954,192.168.10.40,3306,TCP,3863,4301,34,65,10.248,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102216,185.220.101.5,12610,10.0.1.10,3306,TCP,63,57,1,1,5.119,0,Nmap/7.94,,Port-Scan,1
FLOW-102217,172.16.5.210,59556,192.168.10.55,102,TCP,430,4186,3,65,8.149,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102218,198.51.100.89,46976,192.168.10.12,3306,TCP,2624,2254,18,21,2.179,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102219,192.168.10.12,46995,10.0.1.10,80,TCP,2069,10775,19,79,7.469,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102220,198.51.100.89,34328,192.168.10.12,80,TCP,3264,3198,26,26,7.986,0,python-requests/2.31.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102221,194.26.29.112,40060,192.168.10.55,3389,TCP,1315,695,9,5,2.64,0,Unknown,/cgi-bin/test,Brute-Force,1
FLOW-102222,172.16.5.102,12380,10.0.1.25,102,TCP,770,2814,6,21,11.56,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102223,192.168.10.55,33119,10.0.1.5,4840,TCP,2206,3531,28,43,10.371,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102224,172.16.5.102,18304,10.0.1.5,502,TCP,615,9710,4,66,10.906,1,SCADA-Client/3.2,,Benign,0
FLOW-102225,203.0.113.45,41895,192.168.10.12,445,TCP,53,44,1,1,10.594,0,Masscan/1.3,/,Port-Scan,1
FLOW-102226,192.168.10.15,33193,192.168.10.55,102,TCP,2326,7810,17,63,8.006,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102227,198.51.100.89,26521,192.168.10.15,1433,TCP,3314,4805,28,40,0.708,0,Mozilla/5.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-102228,194.26.29.112,63161,10.0.1.25,3389,TCP,61,25,1,1,1.044,0,Nmap/7.94,/,Port-Scan,1
FLOW-102229,203.0.113.45,41311,192.168.10.15,3389,TCP,853,784,8,6,10.165,0,paramiko/3.4,/,Brute-Force,1
FLOW-102230,192.168.10.15,20141,192.168.10.15,102,TCP,3137,4146,52,38,7.118,1,Edge/120.0,/historian/view,Benign,0
FLOW-102231,172.16.5.108,42181,10.0.1.25,4840,TCP,1874,9306,18,86,7.298,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-102232,198.51.100.89,35987,192.168.10.55,22,TCP,83,43,1,1,11.995,0,Unknown,/login,Port-Scan,1
FLOW-102233,192.168.10.15,55737,192.168.10.40,102,UDP,1416,3660,10,52,0.203,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-102234,192.168.10.40,54873,192.168.10.12,102,UDP,3306,6724,32,55,6.249,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-102235,172.16.5.108,17619,10.0.1.5,80,TCP,1798,8661,16,72,0.396,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102236,192.168.10.12,32250,192.168.10.12,80,TCP,3410,5134,34,45,11.726,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-102237,198.51.100.89,9987,192.168.10.55,21,TCP,57,0,1,1,3.102,0,Unknown,/,Port-Scan,1
FLOW-102238,194.26.29.112,15646,10.0.1.10,22,TCP,71,29,1,1,6.196,0,Unknown,,Port-Scan,1
FLOW-102239,203.0.113.45,13982,192.168.10.40,3389,TCP,76,36,1,1,1.45,0,Unknown,/login,Port-Scan,1
FLOW-102240,172.16.5.108,31021,10.0.1.5,502,TCP,380,2723,2,28,10.871,1,Mozilla/5.0,,Benign,0
FLOW-102241,203.0.113.45,18130,10.0.1.25,3306,TCP,3116,5898,45,63,8.678,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102242,192.168.10.40,58887,192.168.10.12,102,TCP,2108,6411,16,43,10.61,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102243,203.0.113.45,15701,10.0.1.10,502,TCP,4164,1332,29,14,5.714,0,Custom-POC/1.0,/login,Exploit-Attempt,1
FLOW-102244,203.0.113.45,37970,10.0.1.5,443,TCP,111,25,1,1,7.656,0,Nmap/7.94,/,Port-Scan,1
FLOW-102245,192.168.10.40,11373,192.168.10.12,502,TCP,3213,8765,24,83,5.0,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-102246,194.26.29.112,45133,192.168.10.12,80,TCP,1798,6056,29,84,4.7,0,python-requests/2.31.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-102247,198.51.100.22,45811,10.0.1.25,445,TCP,306,578,2,4,6.207,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-102248,194.26.29.112,26303,192.168.10.55,4840,TCP,1640,1173,22,15,9.885,0,curl/8.4.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-102249,172.16.5.108,12873,10.0.1.25,102,TCP,1135,9086,9,99,8.615,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-102250,203.0.113.45,36332,10.0.1.25,80,TCP,3017,2483,20,32,1.143,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102251,192.168.10.12,53780,192.168.10.55,502,TCP,417,3934,4,50,7.946,1,SCADA-Client/3.2,,Benign,0
FLOW-102252,172.16.5.210,21453,192.168.10.12,102,TCP,250,10927,3,75,4.326,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-102253,192.168.10.55,49106,192.168.10.55,4840,TCP,2947,6429,31,52,0.534,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-102254,192.168.10.15,34164,192.168.10.15,102,TCP,1411,3917,12,31,3.099,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-102255,172.16.5.108,25732,192.168.10.55,443,TCP,1010,8940,9,67,1.63,1,Edge/120.0,,Benign,0
FLOW-102256,198.51.100.89,7425,192.168.10.12,502,TCP,5203,1091,42,9,3.12,0,Metasploit/6.3,,Exploit-Attempt,1
FLOW-102257,172.16.5.102,43614,192.168.10.12,80,TCP,583,6258,4,54,10.951,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-102258,172.16.5.210,11921,192.168.10.12,80,TCP,1612,7819,16,84,4.222,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102259,198.51.100.89,27133,192.168.10.40,22,TCP,1226,803,9,6,3.902,0,Hydra/9.5,/,Brute-Force,1
FLOW-102260,192.168.10.12,10482,192.168.10.12,80,TCP,963,2958,9,28,6.898,1,Mozilla/5.0,,Benign,0
FLOW-102261,172.16.5.101,52399,192.168.10.15,80,TCP,3466,10288,33,94,0.571,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-102262,172.16.5.102,9234,192.168.10.15,80,UDP,2178,10746,24,153,10.257,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-102263,192.168.10.15,54497,192.168.10.40,443,TCP,466,8987,4,66,9.609,1,Edge/120.0,,Benign,0
FLOW-102264,198.51.100.89,28148,192.168.10.55,443,TCP,2674,3804,21,55,8.937,0,Mozilla/5.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-102265,198.51.100.89,36762,192.168.10.55,8080,TCP,3405,6617,29,74,11.558,0,Mozilla/5.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-102266,192.168.10.40,16814,192.168.10.40,443,UDP,2864,7108,27,109,7.56,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-102267,172.16.5.102,56042,10.0.1.25,4840,TCP,2262,3897,18,57,0.146,1,SCADA-Client/3.2,,Benign,0
FLOW-102268,198.51.100.22,19914,10.0.1.5,3389,TCP,579,819,8,6,3.609,0,Hydra/9.5,,Brute-Force,1
FLOW-102269,172.16.5.101,1879,10.0.1.10,502,TCP,3064,3443,29,22,2.519,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102270,192.168.10.15,10542,192.168.10.15,102,UDP,881,11872,7,92,4.266,1,Edge/120.0,/historian/view,Benign,0
FLOW-102271,185.220.101.5,38721,192.168.10.12,3389,TCP,1295,380,10,3,0.774,0,paramiko/3.4,,Brute-Force,1
FLOW-102272,192.168.10.40,34661,10.0.1.5,102,TCP,1146,9318,8,131,9.214,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-102273,192.168.10.40,22087,192.168.10.15,80,TCP,733,3418,6,24,6.854,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102274,198.51.100.22,45225,10.0.1.25,1433,TCP,70,42,1,1,0.877,0,Unknown,/login,Port-Scan,1
FLOW-102275,172.16.5.102,34526,192.168.10.15,80,TCP,820,10054,5,81,4.826,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102276,185.220.101.5,48985,10.0.1.5,21,TCP,111,15,1,1,9.735,0,Unknown,/login,Port-Scan,1
FLOW-102277,192.168.10.55,48432,192.168.10.12,4840,TCP,2894,2107,35,21,6.24,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-102278,194.26.29.112,56322,10.0.1.10,1433,TCP,871,7660,8,58,5.958,0,sqlmap/1.7,/auth/login?u=admin'--,SQL-Injection,1
FLOW-102279,172.16.5.102,2015,192.168.10.15,443,TCP,1169,3171,9,42,7.371,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-102280,198.51.100.89,9693,192.168.10.40,22,TCP,50,6,1,1,5.381,0,Unknown,/,Port-Scan,1
FLOW-102281,172.16.5.210,45772,10.0.1.25,102,UDP,2480,6227,21,60,6.243,1,Edge/120.0,,Benign,0
FLOW-102282,172.16.5.210,4393,192.168.10.12,102,TCP,356,6088,3,55,5.785,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102283,203.0.113.45,16794,10.0.1.5,3389,TCP,1384,582,16,6,7.918,0,paramiko/3.4,/login,Brute-Force,1
FLOW-102284,172.16.5.210,29389,10.0.1.5,4840,TCP,506,9252,3,64,5.933,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102285,172.16.5.102,50025,192.168.10.15,80,TCP,2217,9806,16,118,2.034,1,Edge/120.0,,Benign,0
FLOW-102286,194.26.29.112,28704,10.0.1.5,445,TCP,588,631,6,5,9.502,0,paramiko/3.4,/login,Brute-Force,1
FLOW-102287,172.16.5.102,10183,10.0.1.10,102,TCP,347,7936,2,113,0.979,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-102288,192.168.10.40,36624,10.0.1.10,102,UDP,2720,562,18,7,8.996,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102289,185.220.101.5,51789,192.168.10.40,1433,TCP,42,25,1,1,5.51,0,Unknown,/,Port-Scan,1
FLOW-102290,45.33.32.156,49392,192.168.10.12,3306,TCP,49,10,1,1,1.52,0,Masscan/1.3,,Port-Scan,1
FLOW-102291,172.16.5.108,35460,10.0.1.10,502,TCP,549,2846,3,24,0.523,1,SCADA-Client/3.2,,Benign,0
FLOW-102292,172.16.5.108,46825,192.168.10.40,80,TCP,2655,4913,42,38,9.461,1,Edge/120.0,,Benign,0
FLOW-102293,192.168.10.12,64416,192.168.10.55,502,TCP,1289,4893,18,34,5.693,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-102294,198.51.100.89,18595,192.168.10.15,443,TCP,1413,1487,17,10,9.836,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-102295,172.16.5.108,47571,10.0.1.25,443,TCP,1854,6028,12,97,4.729,1,Mozilla/5.0,,Benign,0
FLOW-102296,172.16.5.108,57968,192.168.10.12,4840,TCP,2005,5884,24,93,4.501,1,Mozilla/5.0,,Benign,0
FLOW-102297,172.16.5.210,41195,192.168.10.12,502,TCP,1478,7869,17,80,9.37,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-102298,172.16.5.108,63541,192.168.10.40,443,TCP,2481,5849,20,97,2.393,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102299,192.168.10.55,56124,192.168.10.40,4840,TCP,3056,9703,38,118,4.415,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102300,198.51.100.89,12762,10.0.1.5,4840,TCP,6239,1216,100,14,2.244,0,Custom-POC/1.0,/,Exploit-Attempt,1
FLOW-102301,172.16.5.210,1248,10.0.1.10,4840,TCP,3217,7986,22,72,9.41,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-102302,192.168.10.40,18210,192.168.10.55,443,UDP,487,2921,4,28,7.025,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102303,192.168.10.15,19443,192.168.10.55,102,TCP,1342,3573,11,39,11.786,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102304,172.16.5.210,52938,192.168.10.15,4840,UDP,2511,9706,25,69,8.797,1,Edge/120.0,/historian/view,Benign,0
FLOW-102305,192.168.10.15,61355,192.168.10.12,102,UDP,489,9547,7,92,4.067,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102306,45.33.32.156,28273,10.0.1.25,3389,TCP,89,15,1,1,12.046,0,Unknown,/,Port-Scan,1
FLOW-102307,198.51.100.22,56958,192.168.10.55,80,TCP,70,0,1,1,1.096,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-102308,192.168.10.15,59514,10.0.1.25,443,TCP,3225,6303,38,50,6.872,1,Edge/120.0,,Benign,0
FLOW-102309,198.51.100.22,50533,192.168.10.15,21,TCP,100,31,1,1,9.051,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-102310,172.16.5.210,23309,192.168.10.55,443,TCP,2745,9745,22,80,7.05,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102311,172.16.5.108,3069,192.168.10.55,4840,TCP,573,5438,5,60,8.642,1,SCADA-Client/3.2,,Benign,0
FLOW-102312,172.16.5.210,5716,192.168.10.12,102,TCP,2733,9280,39,95,7.128,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-102313,203.0.113.45,2965,10.0.1.10,1433,TCP,86,37,1,1,4.832,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-102314,172.16.5.108,7609,192.168.10.12,443,UDP,3468,1322,26,16,7.551,1,Mozilla/5.0,,Benign,0
FLOW-102315,192.168.10.55,32054,10.0.1.5,102,TCP,685,7556,6,70,1.623,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102316,172.16.5.210,57282,192.168.10.40,443,UDP,1913,1251,13,10,4.932,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-102317,192.168.10.15,32694,192.168.10.12,102,TCP,937,4372,11,42,2.081,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-102318,172.16.5.210,62283,192.168.10.55,502,TCP,1971,2229,14,15,5.453,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102319,172.16.5.101,46233,192.168.10.55,502,TCP,629,1205,7,16,0.315,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102320,45.33.32.156,40886,10.0.1.10,445,TCP,40,49,1,1,12.453,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-102321,192.168.10.40,21062,192.168.10.15,80,TCP,2349,7399,17,85,5.924,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-102322,172.16.5.101,34899,10.0.1.25,80,TCP,2086,2390,25,16,2.305,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-102323,172.16.5.101,32618,10.0.1.10,80,TCP,1938,11229,23,106,12.359,1,Edge/120.0,/historian/view,Benign,0
FLOW-102324,45.33.32.156,31661,10.0.1.25,445,TCP,76,35,1,1,12.06,0,Masscan/1.3,,Port-Scan,1
FLOW-102325,203.0.113.45,14895,10.0.1.25,21,TCP,1299,450,13,4,1.31,0,paramiko/3.4,/login,Brute-Force,1
FLOW-102326,203.0.113.45,10314,10.0.1.5,3306,TCP,101,18,1,1,10.429,0,Masscan/1.3,,Port-Scan,1
FLOW-102327,185.220.101.5,40133,10.0.1.25,502,TCP,104,5,1,1,1.242,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-102328,194.26.29.112,63193,192.168.10.40,1433,TCP,53,35,1,1,9.259,0,Unknown,/,Port-Scan,1
FLOW-102329,194.26.29.112,36329,192.168.10.40,4840,TCP,5241,1139,68,9,2.275,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-102330,172.16.5.108,49526,10.0.1.10,102,TCP,997,9247,10,79,11.902,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-102331,192.168.10.15,15605,10.0.1.25,102,TCP,735,7380,6,94,9.785,1,Mozilla/5.0,/api/v1/metrics,Benign,0
